Comp-FITC_Alexa 488-A :: CD56,Comp-PE-A :: CD11c,Comp-PE-Cy55-A :: CD3,Comp-PE-Cy7-A :: CD45RO,Comp-APC_Ax 647-A :: 2H2,Comp-APC-Ax700-A :: CD4,Comp-APC-H7-A :: CD8,FlowMeans.ClusterID,EventNumberDP
224.488,218.996,3635.24,8009.4,-524.58,1082.44,47.4606,50000,969
89.4252,49.8064,-44.4266,30.2848,199.241,19.3016,373.648,50000,970
285.936,232.967,5498.55,7616.64,-20.7476,14887.5,-190.869,40000,974
333.82,42.9902,12858.2,6333.43,-144.919,14866.9,-378.688,30000,977
444.69,401.392,7326.17,11235.5,-214.126,14318.5,-747.706,20000,978
121.213,-16.8528,8998.71,-244.852,398.903,12021.1,-121.684,40000,981
2364.15,5514.39,-39.075,71.7936,573.179,-281.94,93.8383,50000,982
174.306,-39.3378,10489.8,1056.31,435.458,11399.3,-448.156,40000,985
3649.24,2207.48,317.678,-175.45,153.46,247.718,5493.8,50000,989
401.644,32.9049,510.079,135.599,275.82,36240.4,-4.20414,40000,993
168.907,85.7324,22196.6,-1034.25,574.357,16439,376.718,30000,994
175.089,109.204,6810.52,7142.18,-444.567,17813.7,46.3226,40000,997
1284.35,3748.02,433.322,20.4954,380.304,1080.4,2735.3,50000,998
354.654,155.47,19649.2,8687.65,-460.896,26331.4,-1368.26,30000,1002
277.268,185.105,4066.43,3334.04,209.694,46.785,5338.27,50000,1006
284.773,146.777,9025.74,9118.19,-736.235,18503.6,-25.4541,20000,1009
203.376,133.098,9101.04,11447.1,-283.754,14288.8,-652.851,20000,1013
256.217,106.055,19238.1,5519.39,471.876,19970.7,-272.328,30000,1014
178.537,93.3272,180.688,852.675,150.626,673.863,116.256,50000,1017
155.086,59.5491,11090.5,583.606,77.0478,16596.2,-283.78,40000,1018
258.064,190.734,21561.9,20541.3,-1682.74,106.014,26404.8,10000,1029
141.767,64.2431,-13.4257,130.646,363.243,349.589,-12.7715,50000,1030
220.134,205.873,25044.9,-584.134,48.3218,15526.6,-11.9306,30000,1034
714.825,7660.39,223.528,3854.28,1144.37,4720.75,-511.999,50000,1037
147.532,76.8595,9930.48,6728.71,3.22976,-1001.27,13939.7,10000,1038
578.7,250.447,14952.6,1114.93,149.073,467.448,415.367,30000,1041
87.0471,2.18363,7218.41,7721.27,-198.014,8863.61,48.5025,40000,1042
255.084,195.019,10287.9,15223.9,-912.267,22048.8,140.923,20000,1046
167.15,181.821,91.631,50.0756,595.713,818.3,-60.3838,50000,1049
123.981,27.1619,13523.2,9028.45,-820.773,14367.9,-557.36,20000,1050
303.467,171.427,7614.7,6306.28,-109.564,20914.1,259.516,40000,1053
162.105,274.089,6543.34,12379.5,-1061.64,16967.8,259.196,20000,1054
157.658,31.2131,516.604,-48.6779,327.858,145.888,694.479,50000,1058
191.449,152.427,14481.6,-512.654,473.087,16020.6,126.907,30000,1065
149.481,163.82,314.449,-114.617,386.263,667.136,229.574,50000,1066
108.436,31.0355,6269.14,358.545,129.294,9994.71,-280.789,40000,1069
215.643,163.668,13553.5,-475.084,115.243,6833.32,-573.07,30000,1070
262.468,173.99,175.71,26.7513,355.703,119.917,401.261,50000,1073
117.226,142.029,6731.11,-238.652,469.317,15348.3,189.381,40000,1074
283.207,133.79,13598.4,8893.73,-529.862,19007.2,-1347.11,20000,1077
235.777,151.638,4872.37,14440.8,-880.526,11171.4,-322.138,20000,1078
171.71,38.3118,10314.1,-284.597,18.2483,16456.8,499.738,40000,1081
214.496,159.593,4980.47,-78.7464,362.57,-61.6787,-62.4567,50000,1082
343.073,139.266,179.094,-66.8783,617.482,-364.776,42.0163,50000,1085
509.2,270.362,398.056,1073.05,376.705,2327.14,1092.42,50000,1089
78.2347,123.296,6625.18,261.222,-184.599,366.229,9354.76,50000,1090
81.6883,137.23,323.17,434.078,232.669,374.76,102.442,50000,1093
141.204,119.159,7282.19,1373.7,79.6613,13348.7,-117.606,40000,1094
155.222,28.5014,6973.32,15931.7,-770.157,16504.1,-973.543,20000,1098
206.437,153.989,8353.42,10027,-543.796,14374.6,-114.328,20000,1101
1985.91,991.742,222.086,201.68,494.165,430.231,-123.388,50000,1102
108.066,93.1212,12092,601.35,-354.033,1366.13,17349.5,10000,1105
239.034,94.6941,10896.8,-147.56,139.602,15499.7,-499.742,40000,1106
792.613,2413.6,218.787,-135.655,333.863,-2.24892,55.7222,50000,1109
197.448,183.284,81.1227,186.177,419.919,502.322,378.386,50000,1110
207.748,96.2475,6192.72,2311.48,452.775,9531.42,-40.8674,40000,1113
253.113,111.945,9032.22,6996.87,161.527,19116.1,-444.078,40000,1114
259.582,208.326,6603.02,7944.27,-332.243,8215.17,274.111,40000,1117
214.758,27.0744,9933.58,1740.81,118.539,13997.4,-579.166,40000,1118
58.9317,137.457,5859.48,433.505,-314.681,376.669,13127.1,10000,1122
341.558,258.167,453.581,135.753,290.224,1690.68,261.934,50000,1125
245.738,172.375,8095.99,2109.93,-78.1423,16772.9,-356.139,40000,1126
197.855,152.781,11303.3,-261.72,577.408,17626,-230.607,40000,1129
184.863,172.219,11379.7,7647.84,-478.499,2237.3,20304.4,10000,1130
113.94,-25.2991,175.225,217.338,619.426,35.5783,54.1081,50000,1133
177.729,64.8031,10150.6,1459.45,165.029,16480.5,521.303,40000,1134
198.778,132.612,15969,605.489,103.716,19747.6,-409.509,30000,1137
199.282,-32.7645,10708.9,362.213,-199.798,-30.3513,22789,10000,1138
340.75,231.577,12752.2,28.4139,761.374,15886.8,527.397,30000,1142
126.273,171.733,0.467333,-77.2428,329.897,466.604,-87.4074,50000,1146
81.4165,-7.53379,8468.59,-176.413,294.166,13059.7,219.139,40000,1149
193.181,148.047,8049.99,700.639,346.306,13749.7,-428.65,40000,1153
400.972,358.077,11945,8698.4,-331.982,22590.7,-552.598,20000,1154
138.314,99.9907,8552.05,9027.23,-321.664,15384.7,-219.535,20000,1157
116.833,154.598,7908.8,495.728,-110.944,-6.27407,17131.8,10000,1158
206.694,124.513,11296.8,615.29,194.168,20441.6,429.842,40000,1161
188.631,180.652,10562.1,126.367,322.097,15189.3,85.0065,40000,1162
172.054,72.8371,10956.8,405.576,198.276,14267.1,-145.184,40000,1165
136.683,-80.1497,10058.5,-265.286,183.303,12097.7,63.5768,40000,1170
1185.05,1926.03,222.116,1297.64,608.472,699.224,-9.05502,50000,1173
216.032,145.783,177.251,-105.927,611.883,477.105,93.5305,50000,1178
240.001,139.927,13733.1,4935.12,16.4729,23611.5,6.00732,30000,1181
142.098,181.033,16043,12740,-282.172,22398.7,-140.396,20000,1182
229.16,106.464,6686.17,98.0278,340.826,14195.7,493.16,40000,1185
174.819,119.11,10777.8,1738.67,317.013,15984.7,-453.733,40000,1186
256.024,232.064,5119.28,118.471,234.645,215.573,21304.2,10000,1189
1248.77,821.478,7450.28,2436.38,-601.173,-1568.55,33848.1,10000,1190
198.672,159.124,8998.5,1256.5,186.332,11189.3,610.416,40000,1193
224.897,41.102,15386.5,10239.3,-633.791,23816.2,-647.425,20000,1198
123.406,4.66939,5802.55,-578.016,227.584,6168.48,181.008,40000,1201
343.492,186.975,12338.8,8394.25,-433.95,21645.7,-653.99,20000,1202
164.934,137.699,9918.65,20301.1,-1533.93,23599.9,-674.729,20000,1206
186.309,69.2422,13717.4,839.773,-160.463,-676.806,25776.3,10000,1209
440.881,445.757,4175.04,8873.64,-252.907,14837.3,-682.447,40000,1210
187.11,315.423,19071.5,1185.65,-13.3001,23914.2,692.247,30000,1213
2063.61,1030.08,472.685,235.012,352.436,285.609,7073.75,50000,1214
250.053,283.289,10798.2,11114.2,-886.101,2149.63,18889.2,10000,1217
294.191,57.6916,7276.71,211.022,105.023,18366.9,633.376,40000,1218
184.591,174.271,13682,774.847,-393.382,-4310.83,25156.4,10000,1221
172.954,-39.5049,15566.3,143.594,-167.358,15402.2,385.581,30000,1225
187.859,71.8463,415.119,212.965,470.375,194.97,1026.29,50000,1226
335.192,8315.67,23.0532,909.486,827.649,2635.36,-123.56,50000,1230
181.803,972.172,12.9077,98.5475,680.451,361.219,473.079,50000,1233
369.16,36.4363,6097.81,6981.28,140.406,7731.88,82.836,40000,1234
216.78,90.318,18257,15318,-838.082,23232.8,-635.189,20000,1237
112.14,117.774,13891.2,-403.658,-287.429,12101.6,208.752,30000,1238
456.596,6902.35,-0.635326,477.316,914.66,806.227,336.599,50000,1241
173.788,164.253,296.834,22.4356,470.901,625.721,-9.05489,50000,1245
225.949,12.7454,9206.55,279.581,288.642,597.829,16599.9,10000,1246
163.163,-21.6581,2622.68,4951.51,-117.611,8067.41,38.0471,50000,1250
256.359,110.019,7792.32,8094.74,-399.005,21283.4,-10.4894,40000,1253
7655.42,2885.68,75.9331,368.398,336.254,379,-218.385,50000,1254
350.756,197.102,718.591,-23.9242,604.469,36417.5,1546.57,40000,1257
81.5917,51.7487,11549.5,-141.883,-188.928,17240,117.115,30000,1262
339.114,192.21,2474.42,4217.03,124.286,6691.79,89.0384,50000,1265
248.715,71.481,19046,9500.75,-466.425,17723.6,-672.122,30000,1266
178.218,106.862,240.543,-67.5756,295.393,22750.9,-388.435,40000,1269
755.331,254.616,9436.75,6476.64,4.64567,9543.13,1238.7,40000,1273
380.357,4025.51,931.46,3803.83,1365.03,3174.87,676.446,50000,1274
124.218,82.4828,6218.42,6789.9,223.726,13356.6,-299.573,40000,1278
101.319,77.4305,13337.1,797.06,245.78,13877.6,-1038.78,30000,1281
145.47,51.4847,6228.02,943.582,827.513,11158.3,326.855,40000,1282
80.9131,40.5711,10316.3,609.365,84.5466,14953.9,-53.2343,40000,1285
159.432,108.403,10721.6,452.057,18.0498,-884.847,20657.8,10000,1286
402.692,1172.71,168.229,242.9,258.365,-155.348,1544.64,50000,1289
2225.11,5114.06,644.823,-125.869,626.486,-1150.91,6402.1,50000,1290
243.744,78.9042,12704.7,11970.9,-226.259,27637.6,-380.427,20000,1293
54.5376,60.4198,6417.86,541.205,128.174,605.637,14648.2,10000,1298
163.546,73.5788,14318.4,-1282.02,267.452,13868.4,1169.38,30000,1302
152.131,150.623,11289.7,-327.896,532.383,12805,32.0899,40000,1306
264.163,66.7223,11305,-647.652,160.698,11182,215.151,40000,1318
104.762,122.934,13234.3,-105.745,-268.787,14157.2,394.787,30000,1322
119.534,137.137,5970.35,-139.249,821.652,13264.5,-401.29,40000,1325
156.38,144.221,6388.14,621.936,-9.22912,13443.4,-319.027,40000,1330
160.045,193.464,174.296,-3.06157,448.456,910.812,193.985,50000,1334
2650.84,1968.09,-9.26708,244.278,260.071,-142.441,81.4405,50000,1337
63.8499,87.0622,16951.3,-94.5249,230.084,13229,252.267,30000,1338
78.9037,114.172,11664,-335.829,628.156,15080.3,-449.273,30000,1345
96.382,80.3668,3791.82,-444.955,407.726,5601.21,-168.546,50000,1346
176.92,51.5967,138.211,-115.107,372.507,517.304,163.415,50000,1349
291.061,39.604,6869.96,6202.74,174.968,5985.15,-129.649,40000,1353
16.3644,15.6879,5837.21,-490.51,391.053,3856.05,960.372,50000,1354
126.307,148.296,16584,4012.65,-200.917,16740.3,6.88181,30000,1357
313.708,214.245,15671,10128.3,-506.382,26693.9,6061.64,20000,1358
25.4559,90.1198,10650.1,692.582,241.741,16213,244.509,40000,1361
215.632,110.227,9106.74,4143.99,133.393,20245.5,-166.267,40000,1362
246.938,294.601,4061.74,-79.2173,484.606,782.524,202.031,50000,1366
251.804,11.8625,11399.2,1375.03,-32.7089,-2432.15,25514.2,10000,1370
309.993,120.807,12023.9,442.327,279.867,13011.3,-743.334,30000,1373
89.2779,-40.1481,7582.55,957.82,197.939,6709.65,-151.2,40000,1377
250.788,112.226,11793.3,251.272,-175.268,-261.607,19543.1,10000,1378
140.741,1.84094,6384.75,-375.169,64.218,15823.3,-273.389,40000,1381
1871.79,2178.22,489.308,-78.4865,428.857,-510.734,3130.84,50000,1382
205.45,117.408,15794.7,-711.028,49.572,12637.4,559.511,30000,1385
200.754,99.3558,207.306,-32.2761,439.805,539.817,-41.4603,50000,1386
263.519,147.696,13793.7,10095.5,-826.926,34042.1,-476.5,20000,1389
129.279,106.898,4290.41,-501.076,238.129,13550.7,-641.484,40000,1390
198.897,28.8066,11113.4,-50.4426,443.6,19788.3,-290.527,40000,1393
296.913,533.185,33.1428,199.983,860.469,685.147,90.382,50000,1398
177.89,192.876,6929.91,397.791,7.75602,9463.47,551.351,40000,1401
248.895,181.091,63.1994,-23.5483,493.749,760.714,-31.1713,50000,1402
323.47,119.222,3841.83,7482.41,-121.514,18204.6,-126.936,40000,1405
64.9678,106.362,8565.05,451.141,-8.35498,11826.5,22.2615,40000,1406
108.094,139.654,4985.66,13113.6,-442.065,12697.7,-1222.4,20000,1409
126.709,44.9839,1546.85,1233.21,-157.119,711.262,999.403,50000,1410
330.434,133.463,4616.1,2480.97,152.15,12140.6,-329.088,40000,1414
238.081,278.723,8319.33,14814.7,-886.918,16483.6,-388.266,20000,1418
174.742,103.57,171.31,129.474,328.263,118.953,3.04677,50000,1421
153.94,146.934,7214.33,-342.4,154.381,-1178.8,16430.6,10000,1422
150.192,33.5408,10586.8,715.404,703.679,21023.2,-335.655,40000,1425
207.613,129.504,16968.1,-0.89199,213.088,19954.5,793.746,30000,1429
76.166,32.8944,5903.57,1192.18,49.0022,9129.62,28.6748,40000,1430
45.3211,-9.83195,176.882,115.141,135.155,1162.7,930.571,50000,1434
167.818,135.683,3256.96,1283.39,177.655,7676.17,451.414,50000,1438
46.9263,30.7835,5190.08,8404.7,-608.775,9137.53,-159.844,40000,1441
114.244,61.2001,53.1595,-136.473,384.295,320.111,160.494,50000,1442
928.6,1974.27,69.7252,65.2747,352.089,380.097,586.008,50000,1449
180.037,17.3604,11197,-735.762,142.248,11743,548.752,40000,1450
211.849,121.868,8737.7,7701.17,-57.6642,19196.2,-651.659,40000,1454
268.541,3.12702,6901.51,9508.77,-640.268,12026.7,-588.963,40000,1458
170.318,33.242,3672.55,9638.58,-454.767,122.775,7861.45,50000,1465
61.5621,106.969,153.128,0.0441715,138.317,104.273,403.418,50000,1469
226.789,189.579,18279.9,8362.78,-639.35,18102.2,362.174,30000,1473
236.953,1.72031,9092.05,1482.55,-74.4827,16639.8,107.775,40000,1474
205.661,71.264,16661.1,-1250.35,46.2421,12550.5,-199.137,30000,1477
138.545,51.1895,15289.2,-508.352,325.999,13755.6,-300.535,30000,1478
261.727,61.8329,879.33,4437.67,-16.5166,1018.67,13.3982,50000,1481
217.389,48.5959,95.9963,100.08,624.347,211.335,632.74,50000,1482
158.877,144.737,4659.08,5204.49,-41.6937,15005.4,-315.705,40000,1485
109.034,96.8638,137.845,-31.0125,60.1062,1140.24,192.612,50000,1489
258.565,200.067,10237.6,680.228,533.826,16713.6,312.978,40000,1493
881.824,676.646,213.781,514.266,185.657,511.961,115.841,50000,1494
108.494,42.2442,14881.7,-528.999,498.864,23403.1,202.08,30000,1498
248.115,129.753,8219.55,9960.68,-395.582,25217.7,-600.988,20000,1502
353.554,1322.35,-74.42,895.401,1110.31,1801.02,173.445,50000,1505
225.841,44.5764,6863.96,108.832,59.1239,14416.8,-127.279,40000,1506
220.937,113.832,4768.7,3583.97,-31.4041,8444.91,-188.182,40000,1510
99.5462,60.0674,5730.87,407.786,47.2222,13011.4,168.197,40000,1521
95.5915,-44.592,10659,445.706,25.47,18802.3,287.27,40000,1522
158.814,86.4618,10700.2,2506.54,476.995,15111.4,595.561,40000,1533
290.615,74.2715,9038.5,8268.73,113.403,17072.5,-129.461,40000,1534
416.651,102.397,322.409,-96.5477,511.654,15784.8,1744.06,50000,1537
211.658,181.487,17595.9,13188.5,-1042.68,-281.29,-377.386,20000,1538
338.871,280.589,10833,12193,-777.522,18033.7,-491.549,20000,1541
276.792,-19.541,9612.83,12267.3,-785.949,22883.7,287.75,20000,1578
179.152,69.4193,7905.48,396.795,-195.058,-1896.12,7717.46,50000,1586
257.19,296.326,11306.3,15360.3,-721.857,15699.9,-857.973,20000,1594
219.694,3731.52,262.473,331.478,358.552,496.675,299.042,50000,1605
169.263,73.4126,116.411,-94.1964,209.113,101.561,146.25,50000,1606
184.38,148.496,4986.32,18975.2,-1416.07,1973.85,8937.44,20000,1609
259.758,154.513,5816.07,10293.7,-345.36,24930.8,2392.59,20000,1613
140.626,136.75,3310.15,5241.33,23.6415,13974.2,-339.128,40000,1614
7092.84,1619.23,261.202,776.227,329.395,440.807,-105.867,50000,1625
172.777,-12.6478,5847.17,7267.13,21.7575,18940.6,-269.088,40000,1646
2180.86,1905.56,-35.3039,-10.036,392.445,1011.46,2902.02,50000,1662
214.154,78.5854,15255,636.437,255.372,9791.34,-271.992,30000,1665
194.905,106.191,6961.57,5241.62,-138.787,9278.97,-11.3249,40000,1674
175.614,140.269,95.2854,128.802,363.73,26611.1,790.923,40000,1677
165.495,179.277,10364.8,-103.992,-370.216,11443.2,92.4495,40000,1678
191.419,91.3824,233.753,184.62,242.386,308.242,-121.921,50000,1682
125.441,14.4113,5881.82,-91.0609,81.3253,13417.1,105.896,40000,1686
77.453,81.9218,6031.85,363.102,38.5657,10194.9,-63.1953,40000,1689
145.943,135.93,259.838,-137.883,198.088,355.999,-165.576,50000,1690
346.01,77.4014,15564.5,108.456,542.961,10080.6,413.809,30000,1694
569.484,8211.36,101.242,1074.55,1877.04,8007.56,-132.391,50000,1713
793.704,7900.95,425.378,2008.92,1363.2,3463.33,39.9799,50000,1714
247.095,101.814,3734.43,574.479,804.924,2793.9,10134,50000,1730
64.3871,51.824,55.9478,51.3403,493.442,-390.201,47.9948,50000,1733
267.737,87.8062,239.334,30.9879,679.424,-444.663,93.9156,50000,1737
441.071,3544.36,1395.02,6074.33,5415.46,-244.271,1539.68,50000,1738
104.169,17.156,13309,5765.5,-313.232,-1792.54,-315.582,30000,1742
185.856,101.596,4373.56,7302.71,12.6846,14775.6,-739.166,40000,1745
329.91,179.331,14271.6,11774.6,-583.928,25345.5,-527.144,20000,1749
202.293,79.67,71.703,-66.7517,380.152,246.409,126.506,50000,1750
47.2145,84.7309,7016.03,359.89,-138.647,2337.5,10976.6,10000,1753
173.624,126.516,12024.6,-680.43,156.13,14205.7,463.458,30000,1754
193.605,121.39,13443.8,137.618,-534.782,-1335.76,19996.2,10000,1762
340.786,281.213,10722.7,1533.24,397.148,-895.928,18296.2,10000,1765
252.705,15.3452,234.291,211.903,278.098,1018.55,228.665,50000,1769
213.346,134.417,11566.3,792.772,-96.2301,-4122.51,14440.5,10000,1770
139.977,336.969,9704.67,-711.407,308.646,-3275.46,22668.6,10000,1773
84.6817,172.2,6139.26,2840.55,0.432263,9191.91,-674.112,40000,1777
78.9498,70.9897,4661.86,973.298,627.822,12857.3,-352.287,40000,1781
157.573,-3.28968,5293.85,-341.374,-227.674,538.186,8091.49,50000,1786
76.335,2.88122,8744.55,-159.042,415.456,14330.8,526.013,40000,1789
246.952,203.523,8804.35,11798.9,-1006.98,20156.9,-194.876,20000,1790
146.066,44.9506,20587.3,108.266,-196.314,-4421.46,17995.9,10000,1793
165.661,94.5097,5923.96,12267.9,-1038.22,14821.2,-697.463,20000,1798
576.666,13021.5,-310.838,654.85,652.365,3376.86,700.435,50000,1801
352.947,316.782,93.158,331.441,491.07,-346.019,-170.87,50000,1810
462.21,-30.5101,6248.14,4169.1,12.8069,-1676.95,4290.12,50000,1814
211.35,42.1308,7404.78,8119.15,-242.803,12013.6,384.46,40000,1818
248.229,-13.6721,5169.61,1116.57,409.187,32941.7,-259.623,40000,1825
184.854,25.3168,13171.8,0.0656845,41.366,16075,-286.35,30000,1833
492.352,6730.95,1289.99,3572.65,1326.86,4661.25,-44.2596,50000,1842
211.273,33.2429,5589.86,-33.6777,434.653,-1283.51,4864.29,50000,1850
158.651,90.1173,52.7362,-40.2051,581.624,311.815,481.91,50000,1853
323.934,110.595,3125.34,13933.6,-669.306,13875.5,261.852,20000,1858
98.6771,-5.81308,62.6189,-117.042,283.203,-124.857,317.281,50000,1861
189.408,536.763,144.187,61.1933,1311.71,402.812,39.1525,50000,1866
327.815,227.354,55.1915,209.568,882.308,414.945,54.3037,50000,1874
187.689,55.9469,12006.8,3121.1,737.022,18800.3,-217.034,30000,1881
232.716,236.331,6171.29,20898.9,-1147.61,10000.2,-601.711,20000,1885
259.749,330.436,22614.8,2579.39,468.089,14664.5,337.678,30000,1889
117.342,-18.0661,7867.83,-34.4429,827.925,14739.1,97.7234,40000,1890
293.593,49.3143,14790.8,925.503,675.42,13431.5,-11.5367,30000,1894
156.849,113.801,21036.5,1210.42,492.79,17996.1,-379.429,30000,1898
108.241,134.781,16183.7,245.983,-528.98,1531.86,26307.5,10000,1905
2491.5,2874.66,97.852,375.617,381.206,372.373,7526.11,50000,1906
311.875,25.3921,14340.6,7070.54,-772.305,-725.792,19268,10000,1909
99.3286,68.6163,7663.68,11940.8,-292.173,16630.1,-480.678,20000,1910
121.983,3.54218,9505.02,-393.849,335.203,13166.1,522.6,40000,1913
269.72,295.548,7784.86,16080.6,-743.627,22237.5,-962.32,20000,1917
362.014,164.285,12743.1,2030.5,-358.416,-2724.56,26397.7,10000,1918
205.89,69.5433,11309.4,15003.1,-1236.25,24839.2,-1027.89,20000,1921
91.9479,29.6602,14389.1,1006.69,38.6106,768.748,24304.4,10000,1922
161.346,4.52652,119.169,-37.1553,436.505,881.337,726.938,50000,1925
164.215,91.0757,4368.36,1888.44,456.949,10731.8,-380.225,40000,1926
1566.55,1947.41,179.068,45.036,244.234,543.647,61.5795,50000,1929
158.375,110.59,19394.5,8672.94,-423.512,14281.9,-221.962,30000,1930
1371.4,2362.94,480.699,-341.094,385.712,176.923,37.5256,50000,1933
297.414,117.705,6987.22,8138.55,-555.513,21481.2,-1009.58,40000,1934
769.201,1570.06,-186.02,202.013,293.532,780.449,264.552,50000,1937
208.695,48.3196,7317.2,301.095,206.171,11211.8,-578.205,40000,1938
98.4968,20.9772,5081.91,5554.93,-171.597,13583.9,-114.835,40000,1941
416.945,243.814,11068.3,17574.7,-1636.2,19689.5,-852.277,20000,1942
143.12,27.0602,2106.97,582.63,72.5552,75.4843,3155.57,50000,1945
314.481,164.868,10077.6,3547.82,-6.22297,17681.4,-468.652,40000,1946
5.37238,70.3603,10216.4,1587.02,28.8491,11828.9,109.136,40000,1949
193.04,167.424,7759.95,8039.19,-688.135,17086.8,-372.121,40000,1950
123.747,74.5773,5763.18,624.95,-577.755,540.565,22251.7,10000,1954
257.925,119.446,17996.6,3557.28,517.451,11671.7,-546.725,30000,1958
166.809,86.896,6660.77,13322.2,-694.2,17380.4,-821.317,20000,1961
173.099,106.811,7593.81,562.827,365.516,10015.6,87.2735,40000,1965
108.131,-35.8726,12994.4,811.685,-15.1184,22380.2,-464.324,30000,1969
43.1551,45.3612,12125.9,-296.266,-38.3328,14301.8,-585.868,30000,1970
402.095,106.264,3846.91,1694.47,184.632,8890.86,-66.6401,40000,1973
207.387,103.637,11755.3,11024.3,-782.531,14120.2,-507.593,20000,1974
152.945,13.1017,8786.21,970.958,601.601,13206.1,-193.27,40000,1977
188.766,75.52,11845.5,618.429,439.248,14152.4,69.0204,30000,1986
73.2753,96.8677,8859.29,16275.8,-386.098,16396.8,-657.819,20000,1990
223.028,328.608,16805.9,4450.59,-308.757,19668.5,-272.055,30000,1997
515.964,205.333,8047.82,2108.38,844.102,9170.47,259.413,40000,1998
476.699,237.899,9670.77,772.044,726.644,10441.8,337.337,40000,2001
