"Comp-FITC_Alexa 488-A :: CD56","Comp-PE-A :: CD11c","Comp-PE-Cy55-A :: CD3","Comp-PE-Cy7-A :: CD45RO","Comp-APC_Ax 647-A :: 2H2","Comp-APC-Ax700-A :: CD4","Comp-APC-H7-A :: CD8","EventNumberDP"
70.2155,100.961,14151.6,11818.9,-1075.98,21454.5,205.158,1609
108.183,165.126,-22.8383,126.136,280.643,757.021,537.57,1616
209.073,44.5629,5762.38,8970.09,-410.534,19139.4,148.338,1627
306.091,199.54,11731.5,16063.3,-1116,2476.33,13018.2,1628
192.937,282.475,11054.8,1032.13,1440.34,27799.5,-59.2817,1633
234.518,107.136,4187.17,728.325,-245.248,155.643,6595.4,1634
404.517,56.1548,14144.4,287.562,475.447,22568.1,-138.909,1639
337.336,168.604,7041.42,12930.5,-556.69,20249.8,-653.071,1640
461.782,73.7236,15220.8,-490.452,1504.2,7691.17,144.663,1645
526.099,361,11623.1,7089.66,2963.13,18226.3,-327.256,1646
499.616,309.011,2404,2510.7,3950.74,9094.91,449.707,1658
715.069,264.657,14330.8,-316.48,2633.6,9346.71,642.768,1663
724.834,235.984,4925.04,3766.58,3251.47,7714.17,734.982,1664
258.184,73.3086,11155.5,2107.62,483.01,90.5589,18959.3,1669
231.338,56.8352,9748.47,1643.4,84.8132,-818.506,15224,1670
266.381,96.2737,20098,18241.1,-1812.11,21916.1,146.912,1687
306.7,168.598,16497.1,10434.8,-87.5875,24314.6,-595.695,1688
108.264,56.0383,10184.1,1200.05,-120.22,14880.4,159.677,1693
316.637,33.3848,16286,32495.1,-3306.33,-4308.83,32893.8,1712
194.6,169.619,9972.31,718.044,-512.601,13866.9,-195.089,1717
145.623,152.408,13015.3,714.012,-143.745,18950.5,59.3451,1723
464.948,4157.25,5742.07,16064.3,-366.924,8778.53,31.2669,1724
238.144,39.3764,602.544,197.995,399.898,34573,-512.999,1735
210.597,272.952,5332.64,7119.49,181.914,9631.75,71.4615,1742
197.444,22.2048,10870.4,292.552,-377.833,18193.1,744.984,1748
190.774,244.123,14047.3,1498.77,-0.121568,-1661.33,20314.5,1753
154.288,-60.203,17473.6,-1397.97,-169.681,20155.7,146.269,1754
192.162,105.606,299.955,-66.1205,417.328,21.0555,350.604,1759
233.596,549.303,104.413,182.531,-133.351,518.64,-9.03193,1760
148.316,124.991,14456.8,1240.59,-158.497,12039.6,-428.119,1765
315.552,147.852,238.287,-189.311,137.519,39896.7,-341.454,1766
129.633,90.516,11108.4,2304.34,-216.867,17474.4,-631.488,1771
259.771,206.151,16807.7,-321.677,380.95,13320.5,352.295,1777
5550.84,3209.81,21.5271,5845.5,-616.297,1290.99,-112.488,1778
324.539,276.967,9904.47,39295.6,-2943.49,30579.1,-29.9547,1783
658.521,310.88,7208.14,4572.12,3088.49,10778.2,-145.992,1825
916.21,798.644,6405.68,1306.86,4966.4,166.149,18909.6,1826
879.255,7234.25,306.796,3825.13,4640.6,2819.24,82.9897,1832
479.074,133.792,23838.3,26521.8,-174.674,22524,-1600.12,1844
419.024,26.1863,12691.9,91.5482,401.028,-207.645,21151.5,1861
635.954,202.658,305.814,65.068,1347.51,173.14,138.75,1867
444.975,176.329,9651.38,591.713,827.533,19880.1,-9.29548,1868
630.335,267.597,10829.1,8016.05,742.336,12205.4,271.271,1879
665.681,178.039,5416.19,8240.41,1164.11,18691.1,-203.826,1885
429.165,198.986,10109.4,4903.02,1191.71,11188.8,130.646,1886
1043.1,180.249,6687.35,7353.01,587.683,218.493,5669.03,1891
3379.76,218.584,82.4229,-185.659,1532.76,-146.896,1915.97,1892
487.39,193.86,8307.86,6368.48,341.636,733.115,14752,1897
618.537,256.876,3932.56,-366.748,1818.78,-99.3617,181.24,1898
493.518,65.1684,2386.76,2791.03,843.77,10895.4,131.729,1904
352.362,252.304,4727.14,8971.93,734.587,10614.6,-559.813,1910
467.197,188.613,376.223,12.5088,1439.03,225.106,-39.0207,1915
395.114,288.664,14948.3,-860.099,1040.18,15297.3,214.631,1916
288.405,171.813,8677.3,3294.19,1034.1,2315.49,21086.9,1921
1895.69,920.428,176.366,1728.07,1272.04,-385.434,542.065,1922
373.498,126.4,6528.61,-166.496,829.974,9781.17,-144.899,1928
3036.21,336.585,122.384,-25.9313,940.954,199.757,5348.65,1933
272.525,45.1433,213.503,-46.1504,1091.43,263.089,336.386,1940
306.767,108.578,7693.67,3301.44,744.983,11744.5,-136.279,1946
191.645,25.0763,5840.74,-69.2638,-198.427,11982,-381.538,1951
26.7082,127.307,14722.5,398.665,-125.191,10336.6,-779.319,1957
471.114,-96.856,410.815,46.9679,245.592,33780.5,-159.575,1958
141.385,13.0579,10953.7,18141.6,-2385.93,1443.65,17089,1963
173.666,129.078,12108.8,6263.65,-912.915,-84.3627,-403.138,1964
627.442,516.348,9948.84,8694.03,1824.38,22456.2,-286.664,1975
1191.48,7226.16,1785.88,5152.13,5636.36,2188.7,2440.4,1987
519.3,328.526,361.251,163.119,3623.34,550.117,610.554,1988
751.679,328.071,5133.08,4776.8,2077.87,15703.1,-176.155,1993
890.035,2088.51,1721.52,2898.64,5152.25,7656.31,65.9673,1999
794.585,330.28,7500.15,3121.39,2991.02,13111.8,-184.55,2000
555.785,257.126,4460.24,6166.41,3673,13642.8,-341.012,2006
413.229,7506.63,253.138,11795.9,1761.77,8268.65,4856.99,2023
305.768,12.1184,14192,-10.2946,559.571,20763.5,563.861,2024
241.269,104.047,8416.73,676.827,144.948,2176.99,24046.3,2030
1732.26,30.6071,292.106,191.587,446.145,876.398,-262.655,2036
247.641,-15.6446,44.8952,172.739,1084.4,-851.07,375.574,2041
234.053,273.894,8924.44,825.88,585.199,96.7375,18829.8,2042
530.593,340.208,9935.47,520.681,-124.073,161.777,20380.5,2047
309.927,199.624,7244.97,13202.9,-614.569,11057,-1238.93,2048
503.724,279.484,12320.9,526.079,314.415,-2767.34,29073.1,2054
209.052,51.5856,12022.1,109.232,319.256,6523.08,304.036,2065
6313.75,552.397,116.355,2411.32,1390.88,-1015.36,-276.056,2066
621.799,6314,982.932,5138.43,3233.45,7053.35,1021.51,2071
349.406,750.682,12419.4,25913.4,-1278.16,8306.45,-1681.65,2072
273.166,95.8275,13646,18985.5,-213.662,17379.7,-887.248,2083
375.748,302.362,9691.15,668.235,1041.07,-24.3637,21855.7,2095
221.068,61.185,8692.72,7433.05,636.533,-2023.28,17443.7,2101
306.281,148.252,12986.7,8713.76,1083.24,7785.78,-254.139,2107
669.342,105.442,593.233,714.06,2079.55,41448.9,58.1512,2113
310.949,77.407,12687.5,299.328,603.995,-702.793,18315.2,2114
772.17,2970.79,563.456,3105.63,3186.61,4351.76,980.826,2119
294.663,144.733,219.017,-208.753,2011.7,1639.46,381.131,2120
567.249,322.137,8418.93,2841.93,2459.44,10168.1,888.071,2125
618.729,206.166,8860.68,-888.127,2896.63,16323,-238.875,2131
624.25,263.385,2832.69,5669.72,3464.3,13154.9,-650.736,2138
521.144,233.516,8776.51,-777.647,4333.77,4676.26,284.515,2143
315.794,237.97,5887.33,8061.99,1757.71,12527.1,-792.43,2155
298.34,121.15,10798.2,-563.83,1346.64,9754.81,824.284,2162
256.477,40.6816,7823.64,-330.935,1324.75,13390.9,-282.454,2167
467.021,228.239,15732.6,19623.4,-497.314,22467.9,-611.326,2168
345.995,97.1525,22.3805,-125.395,1529.12,-691.656,218.172,2173
147.699,212.412,12104.4,419.663,1192.72,1150.24,22803.8,2179
798.361,124.321,20339.1,9489.95,-343.918,-3898.26,-597.045,2180
334.817,53.054,8819.86,102.594,793.583,-601.598,13949.1,2186
240.7,61.7705,11334.4,10150.1,121.387,29948.2,460.04,2191
103.818,10.3233,6255.69,184.044,379.375,4581.04,-282.525,2197
269.687,-67.3325,6261.37,-1086.77,1097.53,5817.81,91.1622,2198
57.5302,-51.2393,7259.92,11567.3,-778.616,12351.5,-1112.54,2204
108.154,27.5406,141.237,-180.909,-145.444,1198.05,772.68,2210
11.3941,-45.5532,14421.2,-385.367,-808.826,21397,-609.514,2221
75.3923,79.8504,11589.4,-208.483,-449.35,12715.7,107.201,2233
166.436,90.4769,5432.25,790.422,-434.466,-969.259,-170.374,2234
93.2694,198.342,12550.3,-325.569,-735.325,12350.1,93.0998,2240
498.657,7343.94,251.136,7025.91,1866.94,5536.28,4048.98,2252
261.205,62.2534,13315.5,1256.57,-385.373,21566.4,-321.91,2257
353.597,466.869,10048.9,7332.22,-312.936,11685.4,-697.989,2264
594.642,4808.39,28.0913,907.918,607.322,1727.85,22.5932,2275
426.842,11997.3,283.697,1282.67,1279.09,5213.5,415.638,2359
719.08,-163.894,426.772,-47.4081,619.085,29096.2,-191.434,2366
267.19,-153.845,353.392,-243.969,682.355,-239.635,225.906,2389
147.879,32.5525,11144.3,980.544,89.1563,-2320.86,22074.6,2419
422.209,79.7232,15665.2,17016.9,-529.465,27065.9,-610.658,2420
761.783,-42.1309,258.586,187.355,951.484,25548.9,-124.947,2425
199.083,-49.5333,17505,257.683,568.243,21621.3,53.4316,2431
450.575,-88.9673,15114.4,7975.28,693.723,3623.35,-719.464,2432
547.61,-27.1197,157.347,578.797,1216.81,32294,-641.997,2443
349.639,102.342,241.003,16.935,1706.25,26095,284.331,2450
377.751,147.756,5778.75,781.216,395.442,82.8117,26380,2455
101.543,13.5347,15378.3,17739.7,-560.666,20517.1,-1337.85,2461
145.512,90.8439,11579,107.734,707.823,4142.04,-168.418,2474
128.494,135.943,14965.6,-492.414,1138.82,15940.2,108.499,2479
199.981,22.1496,5267.54,2059.77,516.726,10260.2,253.782,2480
163.839,236.849,15340.6,26.95,672.3,14272.6,-993.36,2486
236.869,18.2618,14611.3,165.69,446.905,13772.8,1375.85,2497
180.214,28.9191,6754.79,3106.2,1048.1,13457.1,-269.924,2498
281.396,173.017,13031.1,6146.11,526.726,17412.5,-289.794,2503
239.744,46.098,10607.2,7947.26,-143.178,25185.4,-1141.21,2504
303.373,64.5537,12913.1,24580,-1435.47,11548.7,-358.865,2510
226.658,76.726,17763.7,-379.185,580.828,19987.6,-931.108,2516
336.249,155.948,18898.8,8682.37,1220.59,31038.9,-1771.29,2521
631.775,6625.36,642.636,1347.5,4795.26,3598.09,871.671,2522
244.376,69.0793,19962,15029.3,-428.945,19506.1,-760.817,2527
39.4358,212.731,8166.68,313.732,693.532,13767.3,-529.643,2539
237.992,-9.70151,5254.67,8992.55,-268.253,18801.2,-1309.59,2545
240.565,326.943,10608.7,12080,180.375,18045,-964.163,2546
193.939,159.614,4758.9,19285.2,-818.508,-1038.33,-723.916,2551
232.149,78.4887,15513,-435.461,759.093,15017.3,369.907,2552
94.0581,56.8573,9965.74,1337,1070.1,10230.3,-244.461,2557
652.537,152.974,14912.3,7614.02,271.485,-1619,-360.181,2563
177.699,160.076,331.535,-202.414,1193.37,-1067.38,3.34162,2564
260.856,290.326,2406.29,5739.06,521.631,11899,5.64282,2569
221.465,84.3008,9448.77,9011.68,-9.52752,11546.1,-163.295,2575
382.818,54.3984,8036.37,10326.8,-339.145,12462.8,-574.029,2587
93.3262,1366.38,1111.15,773.493,60.7138,1977.71,7974.89,2588
362.966,233.063,4672.83,3577.94,629.874,6988.19,-73.517,2593
298.943,32.7376,9345.29,686.447,356.57,16331.6,36.1322,2594
317.264,293.18,8416.78,8920.06,-399.575,24221.1,317.611,2599
161.641,153.158,14681.2,387.373,111.321,-3866.91,25897,2600
227.315,253.73,10094.3,17832.5,-695.499,21246.7,-1255.08,2606
282.271,86.7527,19.0757,107.541,1204.44,-343.32,144.535,2617
308.635,171.46,11428.6,-1.03572,207.705,22913.3,-276.563,2618
249.279,60.0447,3961.57,7771.31,446.619,16131.4,-583.003,2623
292.354,319.508,25.7073,86.9523,1660.21,-30.5005,-267.824,2624
625.762,238.335,21.4689,-138.527,1198.82,6142.37,-166.588,2630
395.744,235.925,6653.55,6015.02,785.151,19144.6,-526.734,2636
244.893,134.156,6426.72,14736.1,109.593,24998.6,603.612,2641
180.503,187.931,572.138,142.791,1090.88,53962,151.395,2642
165.849,217.401,22914.9,-1389.52,489.278,19303.2,594.015,2647
300.989,144.434,794.652,278.737,1409.56,19699.5,542.776,2648
142.182,58.5381,8754.08,910.509,1153.45,14446.2,-521.915,2653
697.385,9339.75,644.556,4687.88,2539.42,2640.05,496.158,2654
193.005,227.934,6224.55,18770.5,-1080.71,26981.5,-531.721,2659
271.015,231.583,13410.7,7007.45,1107.87,21237.6,-232.49,2660
631.83,1258.64,120.654,-131.515,681.869,572.382,807.976,2665
422.042,53.6643,549.604,361.558,637.714,46234.6,952.132,2666
138.725,46.4914,10062.4,1102.96,42.9984,13121.2,81.0099,2671
207.023,33.1024,9486.23,27.4871,791.528,17361.3,216.827,2678
81.9,119.678,14020.1,1063.59,-35.286,14534.3,145.177,2683
271.603,85.9845,12324.5,-862.728,561.529,17811.4,206.89,2684
98.8187,276.676,8868.54,8018.18,-25.3733,13878.8,-171.086,2690
355.236,98.7999,13844.3,980.968,121.597,1253.56,24834.5,2695
200.35,317.664,250.552,-45.8405,934.634,-404.337,827.739,2696
214.664,65.7536,5175.16,6594.24,-51.8664,-118.597,5984.45,2701
132.696,154.359,13434.9,1207.63,-531.656,-183.054,13104.3,2702
121.002,206.329,28276.9,-106.858,-82.2893,14481.8,462.814,2707
179.404,147.981,12738.3,165.718,120.97,13920.1,368.641,2708
222.312,90.64,300.832,-90.4555,204.042,958.776,-192.534,2713
156.936,91.6891,7630.04,2651.33,-92.066,9674.41,332.127,2714
261.997,179.47,20562.5,-670.449,911.111,16844.7,985.597,2719
172.344,82.4659,6050.56,291.117,697.678,8079.61,-108.193,2720
407.426,644.124,12526.8,5187.48,610.541,27553.2,58.9578,2726
255.086,136.677,17859.5,25573.1,-2001.31,22685.2,-33.0351,2731
177.99,155.184,131.629,192.124,418.79,511.989,484.614,2732
107.115,198.796,15579,754.479,29.8949,-657.93,32312.2,2738
182.875,61.7709,8812.36,13201.5,-836.637,13995.9,127.234,2743
369.648,84.0211,1281.44,3901.68,717.557,6712.02,-237.979,2749
156.5,173.742,12983.7,1235.24,372.158,16590.4,564.134,2750
118.316,124.075,7931.16,1320.96,610.255,-1199.14,17948.5,2755
101.745,103.469,9039.46,1320.69,-61.1473,-1033.6,18133.9,2756
1852.81,280.12,462.482,137.34,-367.111,21.9537,9053.28,2767
388.78,536.067,378.616,130.789,1254.76,-407.777,-238.301,2773
88.769,191.154,6341.97,18640.6,-1064.86,15953.7,-102.539,2779
335.562,150.016,20182.2,1619.7,286.843,22959.5,342.759,2785
528.845,242.513,8867.4,1830.66,97.4412,12664.4,-454.821,2791
168.751,92.7576,12104,39.4022,-153.401,-2900.67,24085.4,2792
165.391,184.968,1081.22,86.2358,-84.9687,55966.3,69.9107,2798
135.938,74.7109,275.098,-99.8209,1061.2,-462.693,484.258,2810
358.661,118.25,7606.21,860.228,72.3966,11195.6,889.186,2815
174.734,106.503,7035,-117.951,295.79,13367,-329.783,2821
209.129,338.917,184.727,303.024,441.826,188.442,949.405,2822
108.809,205.033,9475.21,10001.3,-501.872,13862.3,442.728,2828
71.4474,119.486,176.559,-121.752,765.32,572.806,176.817,2834
356.252,70.6355,5807.68,5897.14,445.955,19456.8,-498.946,2839
220.96,230.237,16299,-552.847,-678.201,680.828,29415.8,2840
402.545,348.747,20130.4,14432.7,-982.852,20741.6,351.314,2845
204.684,342.17,18464.7,2573.99,-284.466,17953.5,477.978,2851
337.077,65.6004,5841.19,147.114,514.602,18965.1,378.61,2852
210.428,41.1335,12851.8,-765.694,3.46537,13433.8,214.323,2857
323.038,87.3155,16859.4,1765.79,-674.631,-2387.71,29131.7,2863
572.501,184.611,10691.5,4007.94,129.396,1687.49,12598.2,2864
232.38,81.9987,198.949,98.5136,-135.84,-154.454,129.948,2869
194.166,86.7117,13046.8,1387.09,284.2,20870.5,-189.603,2870
287.378,91.6941,7056.16,-124.001,-20.8068,16.8869,8929.67,2876
227.898,186.004,9986.46,15924.8,-1146.65,962.031,23546.7,2882
815.018,5572.49,1382.03,4608.2,2107.27,4457.77,769.576,2894
173.833,241.196,15809.1,894.908,215.652,14823.9,-516.388,2900
179.06,115.313,8706.4,8534.79,-60.1332,14232,571.948,2906
366.287,110.104,6578.63,3375.25,246.814,12858.1,1294.17,2912
236.296,-22.4122,295.991,113.519,276.884,24004.3,90.5053,2917
67.0141,111.185,11741.1,1458.67,349.278,17603.7,597.224,2923
66.7657,166.071,11052.7,9197.85,-177.393,7427.47,7.31282,2924
154.659,131.338,7704.7,1751.53,-60.6355,2887.86,5291.18,2930
325.946,63.5385,14891.2,16489.8,-1338.9,28988.3,471.741,2935
213.349,133.642,7689.83,13958.1,-1223.28,16830,-389.621,2941
896.132,200.467,294.019,135.345,290.198,-520.679,1096.01,2942
314.841,32.2892,572.058,352.604,273.818,28669.3,-404.066,2947
610.863,208.305,10104.9,6767.61,-1084.04,3119.52,860.884,2948
191.66,118.611,6266.91,684.171,-496.343,939.992,18426.5,2953
132.732,100.984,138.573,-172.316,885.609,785.328,246.976,2954
110.172,63.2748,5501.12,50.3606,405.258,-307.136,7645.53,2959
184.627,73.579,9718.41,-748.123,279.832,2916.84,14255.8,2960
283.902,170.133,20014.9,896.082,492.406,10427,287.888,2965
311.432,307.701,14261.1,-446.676,758.8,22502.7,-55.7016,2966
218.271,143.782,10046.5,222.16,778.761,14638.7,-15.1453,2971
131.686,248.458,412.874,-47.2004,316.746,547.226,721.14,2972
604.815,7214.31,9.73327,746.135,1415.34,2445.7,230.888,2977
230.291,-60.8822,11271.9,-283.858,279.671,17598.3,321.194,2978
229.647,173.643,7999.45,4219.81,561.12,19283,124.879,2989
117.022,158.014,8132.89,503.337,-41.6026,13635.6,838.545,2990
202.43,131.61,5080.56,1065.8,177.778,9042.85,-64.8945,2995
318.255,193.019,12207.6,-734.52,-253.879,-109.617,23821.2,2996
110.499,138.161,7207.29,4583.96,-258.621,10407,-360.654,3001
137.853,84.3772,363.105,115.774,187.52,507.892,466.431,3002
300.957,-18.2711,466.765,42.483,227.438,-58.2662,694.826,3007
467.706,-18.6619,441.436,143.783,407.446,23295.6,582.822,3008
220.773,222.046,11387.1,-773.733,549.468,15988.6,242.876,3013
435.511,-33.2949,319.861,235.893,368.23,36488.6,-138.461,3014
290.146,21.958,8704.02,-53.4979,105.584,11901.7,-313.129,3019
180.76,-6.33335,16160.7,1275.72,-871.755,488.73,18386.9,3020
272.685,169.713,12633.6,12760.1,-1088.58,15149.2,-418.171,3025
92.0054,126.325,12327.3,-240.043,393.659,15310.1,250.679,3026
335.045,282.83,22647.6,9445,-882.643,19103,-351.914,3037
222.466,50.3237,10913.9,831.352,-613.85,11092.7,-230.343,3038
323.21,191.221,5869.34,9433.1,-215.323,15914.1,-559.506,3044
187.904,-35.8897,9149.94,-223.27,560.856,15326.9,-91.669,3050
245.16,102.726,18400.1,-738.904,-265.586,21020.2,-350.756,3055
269.432,113.609,5816.35,948.446,1399.2,14080.7,-773.16,3056
318.427,273.341,113.263,363.145,505.057,5229.08,34.9571,3061
133.158,-20.9075,11076,1679.43,149.587,14094.5,-501.285,3074
641.815,2869.38,5.46386,778.574,486.744,8176.43,41.6504,3079
43.4412,216.395,8127.26,52.9553,39.4795,-1058.43,17683.8,3080
681.372,7188.44,1439.81,19392.1,571.592,6811.59,264.961,3085
414.909,-1.16048,9841.78,1180.65,-406.515,12805.8,468.77,3086
84.3886,19.6652,3197.32,618.884,484.39,16978,-178.141,3091
168.395,12.9523,11786.4,8415.55,-98.9487,19502,-680.261,3092
226.951,184.176,15006.4,980.603,177.51,12028.9,-261.916,3098
302.524,28.3773,418.831,26.5028,183.154,117.605,188.349,3103
164.604,23.7051,11912.2,286.502,747.342,14036.5,-507.943,3104
272.931,153.723,1251.85,4899.33,-418.223,10115.4,364.667,3110
114.75,218.067,13663.1,1024.21,25.0888,292.669,19599.9,3115
6450.22,1527.13,261.805,26.8329,63.2454,1015.48,934.228,3116
270.425,-73.3149,7945.53,359.36,420.797,10167.9,-384.613,3121
207.663,27.7598,8902.91,749.594,-189.008,11495.6,-487.836,3122
412.846,168.438,467.199,-105.995,349.126,44762.8,356.785,3127
94.9998,35.0898,10925.4,1038.63,600.1,16352.6,-148.207,3128
159.415,206.954,14893.7,578.408,209.615,11551.6,-358.893,3133
1411.56,4259.32,164.531,140.25,669.583,-362.582,-79.7317,3134
186.765,162.012,6532.65,1895.46,-62.4652,12003.6,-561.067,3139
224.511,128.552,15768.4,1132.38,-104.554,19576.3,-824.419,3140
84.0555,121.874,8617.53,665.895,-76.6112,15304.9,-453.998,3145
184.275,86.0889,5983.8,12914.2,-554.392,14101.5,-448.13,3146
291.158,143.385,11464.8,381.364,-90.0528,315.935,25602.2,3151
366.28,201.086,15372.2,5191.78,417.056,-1124.81,3621.44,3152
822.796,532.058,1100.6,263.438,3734.76,37650.2,472.394,3163
882.151,290.671,4858.35,21667.3,2416,14994.3,-556.898,3164
395.527,215.004,2809.43,-281.391,953.988,2428.81,8558.89,3170
180.048,184.737,252.789,131.801,1166.79,366.689,407.816,3175
153.75,200.253,3656.41,-404.16,454.512,11907.8,442.879,3176
116.216,141.2,8761.43,2061.74,980.37,-745.98,16277.8,3181
165.342,3.96741,7833.43,1331.66,300.681,11039.6,-105.323,3187
53.1691,207.424,330.485,77.871,717.954,-418.006,252.275,3188
147.853,121.427,107.085,-155.214,-106.34,-75.8149,64.3774,3211
327.919,475.868,17340.7,22515.5,-2114.68,21358.7,-26.131,3224
271.005,14.462,6325.35,5195.46,-845.06,14000.7,263.794,3230
7405.49,1087.89,266.123,-182.366,-118.331,140.484,137.96,3235
168.107,111.655,13680.9,584.672,-889.095,-569.205,23210.7,3236
483.775,353.793,7816.17,435.317,-280.8,2608.89,14568.2,3241
567.118,3465.97,649.544,159.571,-257.936,5036.66,1663.32,3242
232.01,177.466,10456.6,5694.74,-770.032,19493.6,305.586,3247
175.673,15.8191,18521.6,407.198,-392.566,13861.6,228.742,3265
812.084,4673.23,478.304,2411.99,3618.37,4439,208.737,3266
381.027,85.2352,17102.3,361.527,-613.971,19852.3,-106.768,3271
248.492,107.363,12448.9,3551.44,-337.517,24479.4,184.473,3272
235.986,322.16,18079.2,24333.7,-1791.93,19280.7,-2278.74,3277
139.322,135.127,10381.8,-760.8,-301.962,17087.7,242.483,3284
575.611,384.145,236.534,2619.44,-13.5892,7758.24,2485.59,3289
286.667,94.42,8215.06,823.047,-187.639,15572.2,-281.569,3296
3146.28,3716.26,240.667,714.91,23.0465,1972.22,6920.62,3301
1231.64,1204.56,17539.6,1813.17,112.1,271.534,779.41,3302
443.965,318.278,9043.73,2710.43,273.71,18303,65.2056,3307
270.743,331.942,11318.8,14093.1,-509.668,20918.2,-490.735,3313
190.331,141.919,8164.6,1414.6,224.853,16195.2,-1030.45,3320
322.806,198.491,6928.02,11217.9,-65.2605,22775.7,-105.78,3325
418.888,112.185,308.911,-230.178,624.06,1118.57,-175.315,3326
582.965,182.806,150.266,-68.5384,489.804,23536.2,-211.195,3331
339.296,194.366,4513.56,3077.96,890.68,8073.95,156.827,3332
302.668,155.772,5205.77,4263.97,713.545,14364.1,317.737,3337
409.21,272.214,11593.3,14171.1,-785.422,18570.4,220.131,3343
494.557,80.4414,379.143,-285.773,1122.49,28905,817.622,3349
414.858,40.5141,12156.5,176.711,430.399,547.679,26247.7,3350
524.725,254.4,3920.04,4578.81,451.184,28457.3,-205.808,3361
318.122,203.926,492.622,-68.8869,232.877,30413.8,2237.1,3362
996.876,784.367,199.216,31.9155,380.804,-64.7028,549.2,3367
278.853,143.91,14534.7,501.276,1106.79,21469.3,7.05264,3368
382.312,119.072,11115.2,12089.6,-543.191,22934.5,-1104.47,3380
408.319,205.3,175.593,277.29,1561.2,-887.418,247.426,3385
372.688,139.09,2885.94,686.613,643.767,458.305,7469.38,3391
385.703,97.6001,8347.51,3662.03,257.946,9239.45,-54.7133,3392
319.885,275.566,10947.4,-569.234,382.781,-1363.16,32718,3397
188.651,301.825,11453.9,22832.5,-1456.25,17714,-807.145,3398
539.525,127.339,10440.3,2269.62,700.798,9981.23,-609.917,3403
330.353,150.268,12938.4,17061.9,-567.014,28793.6,-108.08,3404
3537.35,207.499,-146.33,1037.61,766.882,1318.19,6051.79,3409
301.934,193.093,8119.67,13423.6,-70.0553,17343.1,-825.715,3410
234.343,34.5369,14789.1,15823.9,-1021.44,14174,-1069.76,3415
110.753,-19.9025,210.678,-86.0796,816.631,408.85,915.476,3416
233.947,140.672,10970.8,134.817,457.349,16089,-313.612,3421
151.954,133.423,12903.9,-1017.89,792.238,1499.79,24983,3422
1001.63,289.503,11837.1,6206.66,253.803,143.793,648.563,3427
264.685,133.183,11085,4380.55,917.006,20231.1,-685.989,3428
250.182,39.9921,4759.07,259.892,1127.95,12856.9,-342.066,3434
370.049,8851.48,639.002,3381.94,2358.42,5089.11,742.863,3439
379.649,95.7098,126.878,480.234,340.269,1372.22,992.596,3440
302.91,51.5169,6711.69,10030.3,-168.592,15270.8,-311.879,3446
382.483,121.494,11756.4,2638.24,590.431,19694.1,-92.4153,3451
3824.39,7411.16,726.626,16935.8,2575.81,3313.42,-428.301,3457
711.756,171.893,7197.69,8339.16,-281.135,-386.638,14746.6,3458
584.365,336.577,476.601,147.334,1351.19,35913.4,-164.508,3463
333.57,178.434,63.875,-36.8767,770.767,-280.26,112.061,3464
263.871,119.176,7161.86,1637.99,448.273,9951.71,-213.48,3469
197.172,9.73592,5487.57,419.612,320.62,864.77,16116.9,3476
253.342,266.271,11194.4,-537.61,795.422,1476.12,431.577,3481
165.638,156.065,7229.81,342.495,82.2239,11963.9,434.31,3482
270.186,102.019,10852.1,1065.05,1205.79,18889.7,-1325.56,3487
219.793,209.295,16382.4,-1123.35,683.902,16087.2,-47.498,3488
83.2795,125.765,6849.79,1838.96,328.242,14493.5,-40.8148,3493
